측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20220923,서남권,영등포구,0.022,0.025,0.4,0.003,25,10
20220923,도심권,용산구,0.019,0.026,0.3,0.003,26,9
20220923,서북권,은평구,0.013,0.029,0.2,0.003,28,10
20220923,도심권,종로구,0.018,0.029,0.4,0.003,24,12
20220923,도심권,중구,0.022,0.031,0.4,0.002,22,8
20220923,동북권,중랑구,0.014,0.033,0.3,0.002,22,9
20220924,동남권,강남구,0.014,0.033,0.3,0.003,18,7
20220924,동남권,강동구,0.011,0.024,0.2,0.003,19,6
20220924,동북권,강북구,0.007,0.031,0.3,0.002,18,6
20220924,서남권,강서구,0.012,0.03,0.3,0.002,19,7
20220924,서남권,관악구,0.011,0.028,0.3,0.003,20,7
20220924,동북권,광진구,0.011,0.024,0.6,0.002,17,7
20220924,서남권,구로구,0.01,0.03,0.3,0.002,22,4
20220924,서남권,금천구,0.011,0.026,0.2,0.002,17,6
20220924,동북권,노원구,0.012,0.028,0.3,0.003,16,8
20220924,동북권,도봉구,0.008,0.03,0.3,0.003,15,5
20220924,동북권,동대문구,0.011,0.036,0.3,0.002,18,8
20220924,서남권,동작구,0.01,0.034,0.2,0.002,20,8
20220924,서북권,마포구,0.012,0.03,0.3,0.003,17,8
20220924,서북권,서대문구,0.006,0.017,0.3,0.003,10,5
20220924,동남권,서초구,0.014,0.026,0.2,0.002,17,4
20220924,동북권,성동구,0.014,0.03,0.3,0.003,19,6
20220924,동북권,성북구,0.013,0.03,0.2,0.003,18,5
20220924,동남권,송파구,0.016,0.027,0.3,0.002,21,9
20220924,서남권,양천구,0.011,0.028,0.3,0.002,17,7
20220924,서남권,영등포구,0.014,0.028,0.3,0.002,18,5
20220924,도심권,용산구,0.011,0.033,0.3,0.003,20,7
20220924,서북권,은평구,0.008,0.03,0.2,0.003,18,6
20220924,도심권,종로구,0.01,0.035,0.3,0.003,17,8
20220924,도심권,중구,0.01,0.038,0.3,0.002,14,5
20220924,동북권,중랑구,0.01,0.033,0.2,0.002,17,8
20220925,동남권,강남구,0.019,0.033,0.3,0.003,23,11
20220925,동남권,강동구,0.012,0.025,0.3,0.003,21,9
20220925,동북권,강북구,0.008,0.035,0.4,0.002,21,9
20220925,서남권,강서구,0.019,0.033,0.5,0.003,27,12
20220925,서남권,관악구,0.02,0.028,0.5,0.003,24,10
20220925,동북권,광진구,0.013,0.026,0.7,0.002,20,10
20220925,서남권,구로구,0.017,0.032,0.4,0.003,29,9
20220925,서남권,금천구,0.012,0.031,0.3,0.002,22,11
20220925,동북권,노원구,0.013,0.033,0.4,0.003,20,10
20220925,동북권,도봉구,0.01,0.031,0.4,0.003,15,7
20220925,동북권,동대문구,0.014,0.038,0.4,0.003,21,11
20220925,서남권,동작구,0.017,0.035,0.4,0.003,25,13
20220925,서북권,마포구,0.02,0.032,0.4,0.003,22,12
20220925,서북권,서대문구,0,0,0,0,0,0
20220925,동남권,서초구,0.019,0.028,0.4,0.002,21,9
20220925,동북권,성동구,0.015,0.035,0.3,0.003,23,9
20220925,동북권,성북구,0.016,0.032,0.3,0.003,21,8
20220925,동남권,송파구,0.019,0.03,0.4,0.002,25,12
20220925,서남권,양천구,0.018,0.029,0.4,0.003,23,13
20220925,서남권,영등포구,0.02,0.032,0.4,0.003,24,10
20220925,도심권,용산구,0.017,0.033,0.4,0.003,26,10
20220925,서북권,은평구,0.009,0.035,0.3,0.002,19,8
20220925,도심권,종로구,0.015,0.037,0.4,0.003,21,11
20220925,도심권,중구,0.017,0.039,0.4,0.002,18,9
20220925,동북권,중랑구,0.011,0.036,0.3,0.003,20,10
20220926,동남권,강남구,0.027,0.032,0.4,0.003,24,11
20220926,동남권,강동구,0.021,0.021,0.3,0.003,24,11
20220926,동북권,강북구,0.011,0.034,0.4,0.002,23,10
20220926,서남권,강서구,0.022,0.034,0.4,0.003,29,12
20220926,서남권,관악구,0.025,0.028,0.5,0.003,28,13
20220926,동북권,광진구,0.021,0.023,0.6,0.003,22,11
20220926,서남권,구로구,0.018,0.037,0.3,0.003,29,8
20220926,서남권,금천구,0.023,0.027,0.3,0.003,26,13
20220926,동북권,노원구,0.02,0.034,0.4,0.003,22,13
20220926,동북권,도봉구,0.014,0.034,0.3,0.003,17,9
20220926,동북권,동대문구,0.023,0.035,0.4,0.003,24,14
20220926,서남권,동작구,0.024,0.031,0.4,0.003,27,14
20220926,서북권,마포구,0.024,0.031,0.4,0.003,25,14
20220926,서북권,서대문구,0.019,0.037,0.4,0.004,25,8
20220926,동남권,서초구,0.029,0.024,0.4,0.002,23,9
20220926,동북권,성동구,0.024,0.031,0.4,0.004,27,11
20220926,동북권,성북구,0.024,0.031,0.3,0.003,25,12
20220926,동남권,송파구,0.029,0.026,0.4,0.003,27,13
20220926,서남권,양천구,0.019,0.034,0.4,0.003,25,14
20220926,서남권,영등포구,0.028,0.03,0.4,0.003,26,11
20220926,도심권,용산구,0.025,0.029,0.4,0.003,28,13
20220926,서북권,은평구,0.015,0.036,0.3,0.003,22,11
20220926,도심권,종로구,0.026,0.015,0.5,0.003,21,13
20220926,도심권,중구,0.026,0.033,0.4,0.002,22,11
20220926,동북권,중랑구,0.017,0.038,0.3,0.002,21,11
20220927,동남권,강남구,0.036,0.036,0.4,0.003,24,12
20220927,동남권,강동구,0.018,0.03,0.3,0.003,21,10
20220927,동북권,강북구,0.014,0.043,0.4,0.002,20,11
20220927,서남권,강서구,0.029,0.045,0.5,0.004,36,16
20220927,서남권,관악구,0.037,0.029,0.5,0.003,32,12
20220927,동북권,광진구,0.022,0.026,0.4,0.003,19,11
20220927,서남권,구로구,0.023,0.043,0.4,0.002,32,10
20220927,서남권,금천구,0.025,0.034,0.4,0.003,26,11
20220927,동북권,노원구,0.029,0.032,0.4,0.003,20,13
20220927,동북권,도봉구,0.016,0.04,0.3,0.003,13,7
20220927,동북권,동대문구,0.027,0.038,0.4,0.003,22,14
20220927,서남권,동작구,0.024,0.043,0.4,0.003,27,14
20220927,서북권,마포구,0.032,0.043,0.5,0.003,28,17
20220927,서북권,서대문구,0.021,0.021,0.5,0.004,18,9
20220927,동남권,서초구,0.036,0.029,0.4,0.002,24,11
20220927,동북권,성동구,0.03,0.033,0.4,0.003,24,12
20220927,동북권,성북구,0.029,0.024,0.3,0.003,26,12
20220927,동남권,송파구,0.036,0.03,0.5,0.003,27,13
20220927,서남권,양천구,0.025,0.041,0.5,0.003,30,18
20220927,서남권,영등포구,0.033,0.041,0.5,0.003,30,14
20220927,도심권,용산구,0.033,0.024,0.5,0.003,29,15
20220927,서북권,은평구,0.02,0.03,0.4,0.003,20,10
20220927,도심권,종로구,0.038,0.032,0.6,0.004,24,14
20220927,도심권,중구,0.032,0.028,0.5,0.002,25,13
20220927,동북권,중랑구,0.018,0.041,0.3,0.002,19,11
20220928,동남권,강남구,0.031,0.027,0.4,0.003,26,14
20220928,동남권,강동구,0.022,0.013,0.3,0.003,21,10
20220928,동북권,강북구,0.019,0.028,0.4,0.002,25,14
20220928,서남권,강서구,0.033,0.031,0.6,0.004,35,20
20220928,서남권,관악구,0.037,0.021,0.6,0.003,34,16
20220928,동북권,광진구,0.021,0.019,0.4,0.003,20,11
20220928,서남권,구로구,0.03,0.026,0.4,0.003,36,19
20220928,서남권,금천구,0.028,0.024,0.5,0.003,35,22
20220928,동북권,노원구,0.033,0.018,0.4,0.003,23,15
20220928,동북권,도봉구,0.022,0.024,0.5,0.003,21,14
20220928,동북권,동대문구,0.028,0.027,0.4,0.003,29,17
20220928,서남권,동작구,0.031,0.028,0.5,0.003,31,18
20220928,서북권,마포구,0.034,0.029,0.5,0.004,28,18
20220928,서북권,서대문구,0.023,0.021,0.5,0.003,23,13
20220928,동남권,서초구,0.036,0.02,0.5,0.002,31,14
20220928,동북권,성동구,0.032,0.023,0.4,0.004,27,13
20220928,동북권,성북구,0.04,0.04,0.4,0.003,57,27
20220928,동남권,송파구,0.031,0.021,0.5,0.003,28,14
20220928,서남권,양천구,0.031,0.025,0.5,0.003,33,21
20220928,서남권,영등포구,0.039,0.023,0.5,0.003,32,16
20220928,도심권,용산구,0.033,0.023,0.5,0.004,30,17
20220928,서북권,은평구,0.024,0.026,0.4,0.003,25,14
20220928,도심권,종로구,0.032,0.026,0.5,0.003,28,15
20220928,도심권,중구,0.036,0.027,0.5,0.002,29,18
20220928,동북권,중랑구,0.023,0.024,0.4,0.002,22,12
20220929,동남권,강남구,0.037,0.043,0.6,0.004,50,34
20220929,동남권,강동구,0.021,0.034,0.5,0.003,45,28
20220929,동북권,강북구,0.021,0.046,0.6,0.003,53,35
20220929,서남권,강서구,0.024,0.059,0.6,0.004,74,53
20220929,서남권,관악구,0.025,0.051,0.6,0.004,59,39
20220929,동북권,광진구,0.024,0.035,0.6,0.003,43,32
20220929,서남권,구로구,0.022,0.054,0.5,0.003,81,62
20220929,서남권,금천구,0.018,0.048,0.4,0.003,54,40
20220929,동북권,노원구,0.029,0.045,0.6,0.004,46,34
20220929,동북권,도봉구,0.026,0.042,0.7,0.003,57,42
20220929,동북권,동대문구,0.03,0.048,0.6,0.003,47,36
20220929,서남권,동작구,0.023,0.056,0.5,0.005,58,42
20220929,서북권,마포구,0.025,0.056,0.6,0.004,56,48
20220929,서북권,서대문구,0.021,0.037,0.7,0.003,61,48
20220929,동남권,서초구,0.031,0.044,0.6,0.003,73,59
20220929,동북권,성동구,0.033,0.043,0.5,0.003,50,31
20220929,동북권,성북구,0.035,0.04,0.5,0.003,66,37
20220929,동남권,송파구,0.035,0.041,0.7,0.003,53,33
20220929,서남권,양천구,0.02,0.056,0.6,0.003,78,61
20220929,서남권,영등포구,0.032,0.051,0.6,0.003,70,50
20220929,도심권,용산구,0.028,0.051,0.6,0.004,52,38
20220929,서북권,은평구,0.017,0.053,0.5,0.003,58,46
20220929,도심권,종로구,0.03,0.047,0.7,0.004,54,38
20220929,도심권,중구,0.027,0.054,0.6,0.002,62,47
20220929,동북권,중랑구,0.026,0.046,0.5,0.003,52,36
20220930,동남권,강남구,0.037,0.05,0.5,0.003,49,33
20220930,동남권,강동구,0.024,0.039,0.5,0.004,43,30
20220930,동북권,강북구,0.016,0.056,0.5,0.002,44,30
20220930,서남권,강서구,0.032,0.05,0.6,0.004,53,37
20220930,서남권,관악구,0.037,0.043,0.7,0.003,60,38
20220930,동북권,광진구,0.023,0.038,0.6,0.003,43,32
20220930,서남권,구로구,0.029,0.052,0.5,0.003,67,47
20220930,서남권,금천구,0.028,0.046,0.5,0.003,61,45
20220930,동북권,노원구,0.031,0.05,0.5,0.003,43,34
20220930,동북권,도봉구,0.021,0.049,0.5,0.003,40,29
20220930,동북권,동대문구,0.028,0.053,0.6,0.003,43,33
20220930,서남권,동작구,0.032,0.05,0.6,0.004,56,37
20220930,서북권,마포구,0.03,0.048,0.6,0.003,44,35
20220930,서북권,서대문구,0.022,0.038,0.6,0.003,45,32
20220930,동남권,서초구,0.035,0.041,0.6,0.003,55,42
20220930,동북권,성동구,0.033,0.048,0.5,0.004,48,28
20220930,동북권,성북구,0.032,0.05,0.4,0.002,47,30
20220930,동남권,송파구,0.035,0.046,0.6,0.003,50,31
20220930,서남권,양천구,0.026,0.05,0.6,0.003,53,41
20220930,서남권,영등포구,0.035,0.049,0.6,0.003,49,32
20220930,도심권,용산구,0.031,0.049,0.6,0.004,48,34
20220930,서북권,은평구,0.021,0.05,0.4,0.003,46,32
20220930,도심권,종로구,0.029,0.05,0.6,0.004,45,32
20220930,도심권,중구,0.031,0.05,0.6,0.002,46,33
20220930,동북권,중랑구,0.023,0.057,0.5,0.002,42,31
20221001,동남권,강남구,0.038,0.052,0.6,0.004,53,36
20221001,동남권,강동구,0.024,0.037,0.5,0.003,45,31
20221001,동북권,강북구,0.017,0.058,0.6,0.002,46,32
20221001,서남권,강서구,0.032,0.052,0.6,0.004,58,41
20221001,서남권,관악구,0.037,0.045,0.7,0.004,70,47
20221001,동북권,광진구,0.026,0.038,0.6,0.003,45,33
20221001,서남권,구로구,0.031,0.05,0.5,0.003,85,63
20221001,서남권,금천구,0.025,0.046,0.5,0.003,75,55
20221001,동북권,노원구,0.03,0.049,0.5,0.003,43,35
20221001,동북권,도봉구,0.022,0.052,0.6,0.003,42,30
20221001,동북권,동대문구,0.031,0.051,0.6,0.003,42,33
20221001,서남권,동작구,0.031,0.055,0.6,0.004,72,53
20221001,서북권,마포구,0.036,0.043,0.6,0.004,48,35
20221001,서북권,서대문구,0.023,0.036,0.6,0.003,43,31
20221001,동남권,서초구,0.038,0.041,0.6,0.003,69,55
20221001,동북권,성동구,0.034,0.048,0.5,0.003,49,30
20221001,동북권,성북구,0.032,0.051,0.4,0.002,48,33
20221001,동남권,송파구,0.037,0.046,0.6,0.003,55,34
20221001,서남권,양천구,0.029,0.052,0.7,0.004,59,46
20221001,서남권,영등포구,0.039,0.047,0.6,0.004,53,36
20221001,도심권,용산구,0.034,0.047,0.6,0.004,50,34
20221001,서북권,은평구,0.022,0.048,0.4,0.003,43,30
20221001,도심권,종로구,0.03,0.05,0.6,0.004,43,31
20221001,도심권,중구,0.032,0.049,0.5,0.002,44,32
20221001,동북권,중랑구,0.026,0.052,0.4,0.002,43,32
20221002,동남권,강남구,0.022,0.034,0.4,0.003,33,23
20221002,동남권,강동구,0.012,0.028,0.4,0.003,31,22
20221002,동북권,강북구,0.013,0.033,0.5,0.002,33,24
20221002,서남권,강서구,0.021,0.036,0.5,0.003,35,24
20221002,서남권,관악구,0.022,0.031,0.5,0.003,38,25
20221002,동북권,광진구,0.014,0.03,0.5,0.003,29,21
20221002,서남권,구로구,0.015,0.037,0.4,0.002,38,24
20221002,서남권,금천구,0.015,0.032,0.4,0.003,37,30
20221002,동북권,노원구,0.016,0.031,0.4,0.003,30,23
20221002,동북권,도봉구,0.014,0.028,0.5,0.003,25,20
20221002,동북권,동대문구,0.017,0.037,0.5,0.003,28,23
20221002,서남권,동작구,0.02,0.035,0.5,0.003,38,29
20221002,서북권,마포구,0.019,0.038,0.5,0.003,30,24
20221002,서북권,서대문구,0.012,0.033,0.5,0.003,27,18
20221002,동남권,서초구,0.021,0.03,0.4,0.002,33,25
20221002,동북권,성동구,0.018,0.037,0.4,0.003,32,21
20221002,동북권,성북구,0.023,0.029,0.4,0.002,33,22
20221002,동남권,송파구,0.019,0.033,0.5,0.003,35,23
20221002,서남권,양천구,0.019,0.032,0.5,0.004,33,27
20221002,서남권,영등포구,0.023,0.033,0.5,0.003,33,23
20221002,도심권,용산구,0.017,0.036,0.4,0.003,31,22
20221002,서북권,은평구,0.012,0.04,0.3,0.002,26,20
20221002,도심권,종로구,0.017,0.036,0.5,0.003,28,21
20221002,도심권,중구,0.024,0.033,0.5,0.002,31,22
20221002,동북권,중랑구,0.013,0.039,0.3,0.002,29,21
20221003,동남권,강남구,0.018,0.022,0.3,0.003,20,11
20221003,동남권,강동구,0.012,0.016,0.3,0.002,17,10
20221003,동북권,강북구,0.011,0.022,0.4,0.002,15,8
20221003,서남권,강서구,0.011,0.022,0.3,0.002,18,12
20221003,서남권,관악구,0.011,0.02,0.3,0.003,17,10
20221003,동북권,광진구,0.013,0.018,0.5,0.003,17,10
20221003,서남권,구로구,0.009,0.025,0.3,0.002,11,6
20221003,서남권,금천구,0.008,0.02,0.2,0.002,14,9
20221003,동북권,노원구,0.017,0.018,0.4,0.003,15,11
20221003,동북권,도봉구,0.011,0.02,0.6,0.003,8,6
20221003,동북권,동대문구,0.015,0.02,0.4,0.003,16,11
20221003,서남권,동작구,0.009,0.023,0.3,0.002,17,11
20221003,서북권,마포구,0.013,0.021,0.4,0.003,15,11
20221003,서북권,서대문구,0.012,0.015,0.5,0.003,11,6
20221003,동남권,서초구,0.014,0.019,0.3,0.002,13,8
20221003,동북권,성동구,0.017,0.018,0.3,0.003,20,9
20221003,동북권,성북구,0.018,0.02,0.4,0.002,13,10
20221003,동남권,송파구,0.013,0.021,0.4,0.002,18,12
20221003,서남권,양천구,0.011,0.019,0.4,0.004,16,13
20221003,서남권,영등포구,0.015,0.019,0.4,0.002,17,9
20221003,도심권,용산구,0.012,0.022,0.4,0.003,15,9
20221003,서북권,은평구,0.007,0.023,0.3,0.002,10,7
20221003,도심권,종로구,0.015,0.02,0.4,0.003,14,9
20221003,도심권,중구,0.02,0.017,0.4,0.002,16,11
20221003,동북권,중랑구,0.016,0.022,0.3,0.002,17,12
20221004,동남권,강남구,0.014,0.022,0.3,0.003,19,7
20221004,동남권,강동구,0.009,0.015,0.3,0.002,15,7
20221004,동북권,강북구,0.006,0.024,0.4,0.002,14,6
20221004,서남권,강서구,0.008,0.024,0.4,0.002,18,6
20221004,서남권,관악구,0.01,0.02,0.4,0.003,15,7
20221004,동북권,광진구,0.01,0.016,0.5,0.003,15,7
20221004,서남권,구로구,0.006,0.025,0.3,0.002,14,4
20221004,서남권,금천구,0.008,0.018,0.2,0.002,13,6
20221004,동북권,노원구,0.007,0.021,0.4,0.003,13,7
20221004,동북권,도봉구,0.005,0.022,0.5,0.003,12,6
20221004,동북권,동대문구,0.009,0.023,0.4,0.003,15,8
20221004,서남권,동작구,0.008,0.024,0.3,0.002,15,7
20221004,서북권,마포구,0.01,0.021,0.4,0.003,13,6
20221004,서북권,서대문구,0.007,0.016,0.5,0.002,12,5
20221004,동남권,서초구,0.009,0.021,0.3,0.002,11,4
20221004,동북권,성동구,0.012,0.019,0.3,0.003,17,5
20221004,동북권,성북구,0.013,0.021,0.3,0.002,13,6
20221004,동남권,송파구,0.015,0.017,0.4,0.002,18,8
20221004,서남권,양천구,0.008,0.02,0.4,0.002,13,7
20221004,서남권,영등포구,0.01,0.02,0.4,0.002,16,5
20221004,도심권,용산구,0.011,0.021,0.4,0.003,15,7
20221004,서북권,은평구,0.006,0.021,0.3,0.002,14,6
20221004,도심권,종로구,0.009,0.022,0.4,0.003,13,6
20221004,도심권,중구,0.009,0.022,0.4,0.002,13,6
20221004,동북권,중랑구,0.012,0.02,0.3,0.002,16,8
20221005,동남권,강남구,0.017,0.022,0.3,0.003,19,9
20221005,동남권,강동구,0.009,0.017,0.2,0.002,12,5
20221005,동북권,강북구,0.009,0.02,0.3,0.002,12,5
20221005,서남권,강서구,0.014,0.016,0.4,0.002,19,6
20221005,서남권,관악구,0.016,0.02,0.4,0.003,22,9
20221005,동북권,광진구,0.012,0.018,0.4,0.003,13,5
20221005,서남권,구로구,0.013,0.022,0.3,0.002,23,7
20221005,서남권,금천구,0.014,0.02,0.3,0.003,22,11
20221005,동북권,노원구,0.009,0.02,0.3,0.003,9,4
20221005,동북권,도봉구,0.008,0.019,0.3,0.003,7,3
20221005,동북권,동대문구,0.012,0.022,0.3,0.003,14,6
20221005,서남권,동작구,0.015,0.024,0.3,0.003,22,11
20221005,서북권,마포구,0.016,0.019,0.4,0.003,19,9
20221005,서북권,서대문구,0.012,0.014,0.3,0.003,15,5
20221005,동남권,서초구,0.017,0.019,0.3,0.002,18,6
20221005,동북권,성동구,0.015,0.02,0.3,0.003,17,7
20221005,동북권,성북구,0.014,0.021,0.3,0.003,11,5
20221005,동남권,송파구,0.015,0.02,0.4,0.002,18,10
20221005,서남권,양천구,0.013,0.019,0.4,0.001,18,10
20221005,서남권,영등포구,0.017,0.019,0.4,0.003,22,8
20221005,도심권,용산구,0.013,0.023,0.3,0.003,19,8
20221005,서북권,은평구,0.01,0.018,0.2,0.002,16,6
20221005,도심권,종로구,0.014,0.02,0.4,0.003,14,6
20221005,도심권,중구,0.016,0.019,0.3,0.002,17,8
20221005,동북권,중랑구,0.011,0.02,0.2,0.002,11,5
20221006,동남권,강남구,0.015,0.018,0.2,0.003,8,3
20221006,동남권,강동구,0.009,0.015,0.2,0.002,7,2
20221006,동북권,강북구,0.008,0.015,0.3,0.002,8,2
20221006,서남권,강서구,0.016,0.017,0.3,0.002,14,4
20221006,서남권,관악구,0.016,0.014,0.3,0.002,11,3
20221006,동북권,광진구,0.011,0.017,0.4,0.003,6,2
20221006,서남권,구로구,0.013,0.014,0.3,0.002,12,2
20221006,서남권,금천구,0.014,0.014,0.3,0.003,11,5
20221006,동북권,노원구,0.01,0.017,0.3,0.003,7,2
20221006,동북권,도봉구,0.009,0.016,0.3,0.003,5,2
20221006,동북권,동대문구,0.013,0.017,0.3,0.003,9,3
20221006,서남권,동작구,0.015,0.016,0.3,0.002,10,3
20221006,서북권,마포구,0.014,0.014,0.3,0.003,10,4
20221006,서북권,서대문구,0.009,0.012,0.3,0.003,6,1
20221006,동남권,서초구,0.017,0.013,0.2,0.002,7,1
20221006,동북권,성동구,0.013,0.015,0.2,0.004,10,2
20221006,동북권,성북구,0.014,0.016,0.2,0.003,7,2
20221006,동남권,송파구,0.013,0.016,0.3,0.002,9,4
20221006,서남권,양천구,0.014,0.012,0.3,0.002,8,5
20221006,서남권,영등포구,0.018,0.011,0.3,0.002,12,3
20221006,도심권,용산구,0.012,0.017,0.3,0.003,8,2
20221006,서북권,은평구,0.009,0.013,0.2,0.002,9,3
20221006,도심권,종로구,0.013,0.017,0.3,0.003,6,2
20221006,도심권,중구,0.014,0.014,0.3,0.002,8,3
20221006,동북권,중랑구,0.011,0.017,0.2,0.002,8,3
20221007,동남권,강남구,0.014,0.023,0.2,0.003,10,4
20221007,동남권,강동구,0.008,0.02,0.2,0.002,9,3
20221007,동북권,강북구,0.005,0.025,0.3,0.002,10,4
20221007,서남권,강서구,0.01,0.027,0.3,0.002,13,4
20221007,서남권,관악구,0.013,0.021,0.3,0.002,13,6
20221007,동북권,광진구,0.012,0.021,0.4,0.003,8,3
20221007,서남권,구로구,0.009,0.025,0.2,0.002,12,2
20221007,서남권,금천구,0.012,0.024,0.3,0.003,11,6
20221007,동북권,노원구,0.008,0.025,0.3,0.003,10,5
20221007,동북권,도봉구,0.006,0.023,0.2,0.003,6,3
20221007,동북권,동대문구,0.011,0.025,0.3,0.003,10,4
20221007,서남권,동작구,0.012,0.024,0.2,0.002,12,5
20221007,서북권,마포구,0.013,0.021,0.3,0.003,11,5
20221007,서북권,서대문구,0.007,0.016,0.2,0.003,10,3
20221007,동남권,서초구,0.014,0.019,0.2,0.002,8,2
20221007,동북권,성동구,0.011,0.022,0.2,0.004,13,4
20221007,동북권,성북구,0.013,0.023,0.2,0.003,7,4
20221007,동남권,송파구,0.013,0.021,0.3,0.002,10,6
20221007,서남권,양천구,0.01,0.023,0.3,0.001,9,5
20221007,서남권,영등포구,0.015,0.02,0.3,0.002,12,4
20221007,도심권,용산구,0.011,0.023,0.3,0.003,11,4
20221007,서북권,은평구,0.008,0.021,0.2,0.002,9,3
20221007,도심권,종로구,0.011,0.023,0.3,0.003,8,4
20221007,도심권,중구,0.011,0.021,0.3,0.002,9,4
20221007,동북권,중랑구,0.01,0.024,0.2,0.002,9,5
20221008,동남권,강남구,0.016,0.027,0.2,0.003,8,4
20221008,동남권,강동구,0.01,0.023,0.2,0.002,8,3
20221008,동북권,강북구,0.009,0.025,0.3,0.002,10,6
20221008,서남권,강서구,0.017,0.026,0.4,0.002,12,4
20221008,서남권,관악구,0.018,0.021,0.4,0.002,13,5
20221008,동북권,광진구,0.011,0.025,0.4,0.003,7,3
20221008,서남권,구로구,0.014,0.025,0.3,0.002,12,4
20221008,서남권,금천구,0.012,0.026,0.3,0.003,10,5
20221008,동북권,노원구,0.017,0.02,0.3,0.003,11,5
20221008,동북권,도봉구,0.01,0.023,0.2,0.003,5,3
20221008,동북권,동대문구,0.014,0.028,0.3,0.003,9,5
20221008,서남권,동작구,0.018,0.022,0.3,0.002,11,5
20221008,서북권,마포구,0.013,0.029,0.3,0.002,10,5
20221008,서북권,서대문구,0.007,0.022,0.2,0.003,7,2
20221008,동남권,서초구,0.017,0.022,0.2,0.002,7,1
20221008,동북권,성동구,0.01,0.031,0.2,0.003,10,4
20221008,동북권,성북구,0.019,0.022,0.3,0.003,9,4
20221008,동남권,송파구,0.016,0.025,0.3,0.002,10,6
20221008,서남권,양천구,0.014,0.023,0.3,0.002,8,5
20221008,서남권,영등포구,0.018,0.024,0.3,0.002,12,4
20221008,도심권,용산구,0.014,0.028,0.3,0.003,10,4
20221008,서북권,은평구,0.01,0.024,0.2,0.002,7,3
20221008,도심권,종로구,0.015,0.027,0.3,0.003,7,4
20221008,도심권,중구,0.017,0.023,0.3,0.002,9,5
20221008,동북권,중랑구,0.01,0.029,0.2,0.002,8,4
20221009,동남권,강남구,0.013,0.028,0.3,0.003,11,5
20221009,동남권,강동구,0.008,0.026,0.2,0.002,10,5
20221009,동북권,강북구,0.012,0.022,0.4,0.002,11,5
20221009,서남권,강서구,0.012,0.03,0.3,0.002,11,4
20221009,서남권,관악구,0.011,0.028,0.3,0.002,9,3
20221009,동북권,광진구,0.011,0.026,0.4,0.003,9,5
20221009,서남권,구로구,0.009,0.029,0.2,0.002,9,2
20221009,서남권,금천구,0.011,0.033,0.3,0.002,9,6
20221009,동북권,노원구,0.01,0.027,0.3,0.003,10,6
20221009,동북권,도봉구,0.009,0.023,0.2,0.003,7,4
20221009,동북권,동대문구,0.012,0.03,0.3,0.003,10,4
20221009,서남권,동작구,0.011,0.03,0.2,0.002,11,4
20221009,서북권,마포구,0.012,0.028,0.3,0.002,9,5
20221009,서북권,서대문구,0.008,0.02,0.3,0.003,6,3
20221009,동남권,서초구,0.012,0.024,0.2,0.002,6,1
20221009,동북권,성동구,0.012,0.029,0.2,0.002,11,4
20221009,동북권,성북구,0.015,0.026,0.3,0.003,8,4
20221009,동남권,송파구,0.012,0.028,0.3,0.002,11,7
20221009,서남권,양천구,0.011,0.025,0.3,0.002,7,6
20221009,서남권,영등포구,0.012,0.028,0.3,0.002,11,3
20221009,도심권,용산구,0.011,0.03,0.3,0.003,10,4
20221009,서북권,은평구,0.008,0.027,0.2,0.002,7,3
20221009,도심권,종로구,0.012,0.028,0.3,0.002,7,3
20221009,도심권,중구,0.015,0.025,0.3,0.002,10,5
20221009,동북권,중랑구,0.011,0.029,0.2,0.002,10,5
20221010,동남권,강남구,0.009,0.031,0.2,0.003,11,4
20221010,동남권,강동구,0.007,0.027,0.2,0.002,3,3
20221010,동북권,강북구,0.005,0.031,0.3,0.002,10,3
20221010,서남권,강서구,0.01,0.029,0.3,0.003,11,3
20221010,서남권,관악구,0.009,0.026,0.3,0.002,10,3
20221010,동북권,광진구,0.009,0.024,0.4,0.002,9,3
20221010,서남권,구로구,0.007,0.028,0.2,0.002,10,2
20221010,서남권,금천구,0.01,0.03,0.3,0.002,10,4
20221010,동북권,노원구,0.006,0.031,0.3,0.003,9,3
20221010,동북권,도봉구,0.003,0.031,0.2,0.003,6,2
20221010,동북권,동대문구,0.007,0.033,0.3,0.002,9,4
20221010,서남권,동작구,0.008,0.03,0.2,0.002,11,4
20221010,서북권,마포구,0.009,0.027,0.3,0.002,9,4
20221010,서북권,서대문구,0.005,0.02,0.3,0.003,8,2
20221010,동남권,서초구,0.009,0.025,0.2,0.002,6,2
20221010,동북권,성동구,0.008,0.029,0.2,0.002,11,3
20221010,동북권,성북구,0.008,0.031,0.4,0.003,7,3
20221010,동남권,송파구,0.012,0.026,0.3,0.002,11,6
20221010,서남권,양천구,0.01,0.024,0.3,0.001,7,4
20221010,서남권,영등포구,0.009,0.026,0.3,0.002,10,2
20221010,도심권,용산구,0.008,0.029,0.3,0.003,11,3
20221010,서북권,은평구,0.005,0.029,0.2,0.002,9,3
20221010,도심권,종로구,0.007,0.03,0.3,0.003,8,2
20221010,도심권,중구,0.008,0.031,0.3,0.002,7,3
20221010,동북권,중랑구,0.009,0.031,0.2,0.002,10,4
20221011,동남권,강남구,0.014,0.026,0.3,0.003,17,9
